,store,predictions,worst_scenario,best_scenario,MAE,MAPE
666,667,312838.66,312358.0204550253,313319.2920449747,480.63579497466293,0.05507490434175399
667,668,315956.03,315378.78771642735,316533.27478357265,577.2435335726357,0.06585613917851257
668,669,188986.67,188498.99464210303,189474.34910789697,487.67723289695965,0.09537575166990088
669,670,243864.02,243274.7252956081,244453.3059543919,589.2903293918916,0.08800612830435468
670,671,238417.25,237721.12059227197,239113.37940772803,696.1294077280403,0.09214010575573611
671,672,302484.12,301886.2001821157,303082.0498178843,597.9248178842894,0.0726082585231791
672,673,279635.06,278885.54556851776,280384.57943148224,749.5169314822632,0.08668483336981105
673,674,322168.94,321226.86353198905,323111.01146801095,942.0739680109797,0.12404056073871622
674,675,144459.17,143847.13048326646,145071.21326673354,612.0413917335305,0.1872118435578037
675,676,376005.66,375220.9810365189,376790.3314634811,784.6752134811045,0.08110690545137335
676,677,267352.22,266623.97566511825,268080.46183488175,728.2430848817567,0.10878939353187903
677,678,274873.75,274054.8440271326,275692.6559728674,818.9059728673978,0.10585876049418333
678,679,354638.34,354058.3893053209,355218.2981946791,579.9544446790541,0.06188016999176649
679,680,191733.53,191284.69607131547,192182.36642868453,448.8351786845439,0.08464267049167741
680,681,137337.4,136880.53679925043,137794.27570074957,456.86945074957714,0.11629876334654343
681,682,455323.44,454505.7077012173,456141.1672987827,817.7297987827031,0.07025362321892283
682,683,306737.22,306182.51864706504,307291.91885293496,554.700102934966,0.07766427446884068
683,684,305491.5,304403.2317884291,306579.7682115709,1088.268211570946,0.11542428775821638
684,685,212016.25,211282.63322819892,212749.86677180108,733.6167718010975,0.13477164606039022
685,686,227045.53,226610.04137853673,227481.02112146327,435.48987146326016,0.0709501172375879
686,687,313594.72,312686.4331318623,314503.0043681377,908.2856181376682,0.10247554628814946
687,688,139834.42,139537.68742081925,140131.15632918075,296.73445418074294,0.09995932990731446
688,689,249437.77,248881.04064611485,249994.49060388515,556.7249788851351,0.08197748285485355
689,690,201788.0,201303.65657332138,202272.34342667862,484.34342667863166,0.09159083664953675
690,691,303455.53,302562.01474081504,304349.04775918496,893.5165091849658,0.11615536705906099
691,692,235816.84,235121.22187104097,236512.46562895903,695.6218789590375,0.10496417445197803
692,693,240813.33,240024.58890677788,241602.06734322212,788.7392182221284,0.10993309857047916
693,694,300953.94,300302.3180822424,301605.5569177576,651.6194177576009,0.0746007230843629
694,695,199531.72,198755.02673669765,200308.41076330235,776.6920133023647,0.14611423384751426
695,696,293761.56,292521.3347233953,295001.7902766047,1240.22777660473,0.13173387855261728
696,697,405541.97,404503.4678790118,406580.4696209882,1038.5008709881754,0.09512573597348722
697,698,568080.2,566470.6029877533,569689.7720122467,1609.5845122466196,0.09279818652500453
698,699,302046.9,301302.97550675675,302790.83699324325,743.930743243243,0.09931272363516214
699,700,172837.88,172458.9271603146,173216.8228396854,378.94783968538883,0.09702194052517021
700,701,217068.73,216272.50187394425,217864.96687605575,796.232501055743,0.13553322572645668
701,702,166929.45,166339.00866369298,167519.89758630702,590.4444613070103,0.1400885166366837
702,703,116925.86,116631.44527950803,117220.27347049197,294.4140954919764,0.09933177048648643
703,704,382390.06,381455.11469330656,383325.01030669344,934.9478066934112,0.08786477384312917
704,705,302353.53,301537.50719225087,303169.55530774913,816.0240577491558,0.11886585206019476
705,706,224631.0,224209.1495592272,225052.8504407728,421.85044077280406,0.07722128185504508
706,707,311617.72,310851.22026763094,312384.21723236906,766.4984823690876,0.09262375940106868
707,708,204808.45,204276.8992425042,205340.0070074958,531.5538824957769,0.08500467185445158
708,709,347623.4,346640.59440983954,348606.21809016046,982.8118401604737,0.0953074728966826
709,710,174660.88,173876.58960620777,175445.16039379223,784.2853937922299,0.17517862450152674
710,711,222717.5,222189.85619457348,223245.14380542652,527.6438054265205,0.09298817671591916
711,712,230438.72,229855.99504460514,231021.44245539486,582.7237053948486,0.0988455644051907
712,713,357356.1,356084.69931112754,358627.48818887246,1271.3944388724663,0.1491232358312998
713,714,190700.52,190234.224642367,191166.806607633,466.29098263302376,0.08429437620410814
714,715,230075.78,229538.99365894214,230612.56884105786,536.7875910578543,0.10679826986281868
715,716,216131.84,215563.71109586148,216699.97640413852,568.1326541385143,0.10287002703488456
716,717,209181.33,208491.24117134712,209871.41507865288,690.0869536528725,0.13705466707416006
717,718,220211.89,218815.3917467272,221608.3895032728,1396.4988782728053,0.1926882094191663
718,719,200295.0,199642.5390690984,200947.4609309016,652.4609309016051,0.13387081281905172
719,720,272208.56,271595.4218618032,272821.7031381968,613.140638196791,0.09339273544670905
720,721,289994.8,289244.7608609586,290744.8641390414,750.0516390413848,0.09681939150949186
721,722,353005.78,351013.6251187711,354997.9373812289,1992.1561312288848,0.2683383077855957
722,723,279515.88,278736.7240947002,280295.0259052998,779.1509052998309,0.08752313903328852
723,724,260226.92,259543.48065350507,260910.36309649493,683.4412214949331,0.11066154450899636
724,725,214243.05,213779.73656566723,214706.35718433277,463.31030933277066,0.07745793975561886
725,726,403514.0,402740.89685388515,404287.10314611485,773.1031461148657,0.07569159241049103
726,727,162253.56,161787.01419314824,162720.11080685176,466.5483068517735,0.1006578528309181
727,728,195999.05,195479.51538745777,196518.57836254223,519.5314875422299,0.09513911598053512
728,729,392273.88,391440.87646484375,393106.87353515625,832.9985351562489,0.08275386274560995
729,730,270095.78,269494.2640149916,270697.2984850084,601.5172350084464,0.08966472881656787
730,731,343570.4,342555.5993058488,344585.2131941512,1014.806944151182,0.11414697866212552
731,732,320123.6,319173.7830952489,321073.4044047511,949.8106547510898,0.11193300738193088
732,733,645609.25,644816.6714434957,646401.8285565043,792.5785565043615,0.05494997030586777
733,734,205315.62,204720.0485509924,205911.2014490076,595.5764490076012,0.1335846246822875
734,735,197995.86,197568.39599609375,198423.32275390625,427.46337890625057,0.0807550898606695
735,736,184819.02,184337.8081714527,185300.2230785473,481.2074535472977,0.10397108521100702
736,737,229347.67,228566.24495222763,230129.09879777237,781.4269227723826,0.13256583749521936
737,738,321529.44,320737.2360641892,322321.6389358108,792.2014358108122,0.09176625216986267
738,739,410230.6,409139.5688080659,411321.6186919341,1091.0249419341212,0.10822316335863796
739,740,254668.81,253606.37732263515,255731.24767736485,1062.4351773648636,0.1324422618906719
740,741,290141.25,289429.17626953125,290853.32373046875,712.0737304687497,0.0827701194061126
741,742,302688.97,302163.07671294344,303214.86078705656,525.8920370565869,0.06664912272153561
742,743,145130.84,144755.19854571368,145506.48895428632,375.6452042863175,0.10392580676295994
743,744,278876.4,278261.12123891467,279491.69126108533,615.2850110853049,0.07526800205527828
744,745,284450.78,283812.40590028506,285089.15659971494,638.3753497149501,0.09442506121003938
745,746,243372.94,242846.60189241977,243899.27310758023,526.3356075802361,0.07651216163121667
746,747,293875.03,293334.05528135557,294416.00721864443,540.9759686444262,0.06898499357820326
747,748,214130.73,213612.98837362754,214648.48037637246,517.746001372467,0.08893788827333582
748,749,185684.75,185170.04496146538,186199.45503853462,514.7050385346289,0.13642574102166444
749,750,192844.39,192238.00070602828,193450.78054397172,606.3899189717065,0.12490993523133212
750,751,151027.67,150561.6157754434,151493.7279745566,466.05609955658844,0.1185457214176715
751,752,187219.23,186766.49694494298,187671.97180505702,452.73743005700965,0.08941799258422153
752,753,308282.7,307426.0370961782,309139.3379038218,856.6504038217905,0.1085437719012483
753,754,280927.28,280088.838458087,281765.724041913,838.4427919130065,0.13632614794692027
754,755,403403.1,402695.9055637669,404110.2819362331,707.1881862331095,0.06699944119026499
755,756,619343.6,617588.2724609375,621098.9775390625,1755.3525390625,0.09965482677923626
756,757,243483.69,242848.5230415963,244118.8519584037,635.1644584037167,0.09347681970164853
757,758,181035.73,180679.23290355786,181392.23584644214,356.50147144214577,0.07299968207250125
758,759,269341.6,268712.16093486064,269971.02656513936,629.4328151393585,0.10034672500132866
759,760,277086.47,276203.44954866974,277969.48795133026,883.0192013302363,0.10605476547049394
760,761,309779.12,308979.80921399913,310578.44078600087,799.3157860008437,0.08305320016114139
761,762,158721.84,158274.4840978674,159169.2034021326,447.35965213260164,0.10063848123987386
762,763,233298.94,232910.44440192144,233687.43059807856,388.493098078547,0.06178650950463356
763,764,143689.98,143373.05657464106,144006.91217535894,316.9278003589519,0.07900769468787855
764,765,330011.75,329298.68356735643,330724.81643264357,713.0664326435793,0.08469256869095139
765,766,231130.25,230476.6004539696,231783.8995460304,653.6495460304058,0.09274627746750508
766,767,220738.9,220176.4016509185,221301.4108490815,562.5045990815044,0.09669367399578267
767,768,464393.72,463330.64030827704,465456.79719172296,1063.078441722974,0.07402211548044813
768,769,554946.6,553701.7503406614,556191.4996593386,1244.8746593386638,0.10636891768965231
769,770,178130.42,177523.2350744299,178737.6086755701,607.1868005701011,0.13170143803091033
770,771,253757.64,253253.1237331081,254262.1575168919,504.5168918918909,0.07657410730649152
771,772,138435.95,138055.24712969805,138816.65912030195,380.7059953019427,0.09290005682268151
772,773,201735.14,201225.85849741343,202244.42275258657,509.28212758657105,0.09722919873108442
773,774,197218.88,196855.6802681588,197582.0697318412,363.1947318412163,0.064841375758706
774,775,320842.16,320142.734375,321541.578125,699.4218749999989,0.08528303504408448
775,776,175253.0,174751.48804370777,175754.51195629223,501.5119562922299,0.10645060618958993
776,777,171293.28,170950.2984058277,171636.2640941723,342.98284417229746,0.07874538371589135
777,778,210801.73,210431.73778637036,211171.73096362964,369.9965886296448,0.06422343460424722
778,779,253154.11,252721.14616765204,253587.07258234796,432.9632073479728,0.07453614695535819
779,780,236944.23,236435.08544262036,237453.38330737964,509.14893237964554,0.07974154826869975
780,781,171503.1,171127.5614970439,171878.6260029561,375.5322529560808,0.09507207159020532
781,782,220302.64,219555.65700221705,221049.62424778295,746.9836227829394,0.22368177851829107
782,783,250440.17,249968.85876794765,250911.48498205235,471.31310705236496,0.0678062820259497
783,784,247495.05,246814.71195365288,248175.38179634712,680.3349213471276,0.09876240563167467
784,785,265643.94,264908.7233292863,266379.1516707137,735.214170713682,0.10028326105419745
785,786,130779.61,130250.51749564506,131308.70125435494,529.0918793549408,0.16836178909098126
786,787,370003.53,369260.4044816301,370746.6580183699,743.1267683699334,0.07240288488704612
787,788,655939.9,654570.7805109797,657308.9694890203,1369.0944890202695,0.07752509774933927
788,789,134899.45,134533.06258577915,135265.84366422085,366.39053922086066,0.09155193799705891
789,790,285904.56,285281.45750633447,286527.66749366553,623.1049936655407,0.08602813087807648
790,791,286795.28,285886.0864917652,287704.4760082348,909.1947582347975,0.1033348299758684
791,792,281324.5,280545.8217509502,282103.1782490498,778.6782490498317,0.12804057698031182
792,793,190154.64,189573.48272540118,190735.79852459882,581.1578995988177,0.1330146877063642
793,794,120419.5,120119.51277449324,120719.48722550676,299.9872255067572,0.08981889349162939
794,795,154726.44,154311.44073321368,155141.43426678632,414.9967667863177,0.09165040919566103
795,796,269841.7,269224.8893581081,270458.4856418919,616.7981418918915,0.08112025117066142
796,797,181632.25,181171.3424963049,182093.1575036951,460.90750369510135,0.0862048080816189
797,798,268365.25,267826.22855521535,268904.27144478465,539.021444784628,0.08710679594225126
798,799,352120.72,351252.6325485642,352988.8049514358,868.0862014358096,0.08732189091481765
799,800,175441.94,175042.75085119298,175841.12414880702,399.1866488070098,0.09291358193800395
800,801,198643.08,198168.2836386191,199117.8726113809,474.7944863809114,0.08399469609604669
801,802,237248.06,236541.47943940034,237954.64556059966,706.5830605996616,0.09813939255496963
802,803,213726.11,213213.36970148858,214238.84904851142,512.7396735114017,0.09158166907572288
803,804,181428.52,180878.8823770059,181978.1488729941,549.6332479940877,0.10362473345670081
804,805,212585.84,212133.11672561234,213038.57077438766,452.7270243876682,0.08601646283990162
805,806,246715.83,246141.89686708193,247289.75938291807,573.9312579180751,0.07950121282921217
806,807,361127.0,360361.56886085303,361892.43113914697,765.4311391469593,0.07910584964844077
807,808,275299.88,274733.1623733108,275866.5876266892,566.7126266891877,0.0749408973140268
808,809,351073.2,350476.7014622044,351669.6735377956,596.4860377956085,0.06435918547494385
809,810,223592.08,223164.0611011402,224020.0951488598,428.01702385979775,0.07441736105654492
810,811,147224.17,146934.3785103463,147513.9652396537,289.7933646537164,0.06923620150064883
811,812,225392.11,224918.82518211572,225865.39356788428,473.2841928842898,0.08653349670600073
812,813,212606.36,212074.8953692462,213137.8233807538,531.4640057538006,0.08981626070439597
813,814,310747.88,310150.94919235643,311344.80080764357,596.9258076435802,0.07380597117946401
814,815,234265.23,233740.458984375,234790.009765625,524.7753906249995,0.08170622904225856
815,816,175201.88,174729.37284892314,175674.37715107686,472.5021510768581,0.1106571067629152
816,817,730105.2,728386.4555532094,731823.9194467906,1718.7319467905397,0.08398032714849234
817,818,226519.05,226029.0598342483,227009.0339157517,489.9870407516888,0.07776882534432843
818,819,217682.31,217297.1442409206,218067.4807590794,385.16825907939153,0.06588576905032499
819,820,391304.94,389752.3474846917,392857.5275153083,1552.5900153082762,0.1198603009806374
820,821,252477.66,251840.25059385557,253115.06190614443,637.4056561444256,0.09047668623704234
821,822,271055.28,270464.8952834671,271645.6672165329,590.3859665329389,0.0806289908893561
822,823,219907.95,219473.5892960832,220342.3169539168,434.36382891680825,0.07579370036175744
823,824,259140.08,258526.76140202704,259753.39484797296,613.3167229729731,0.08360744286955213
824,825,180457.53,179993.30926678632,180921.75323321368,464.2219832136822,0.08613150691315782
825,826,333479.0,332712.5580394848,334245.4419605152,766.441960515203,0.09192438562432875
826,827,523656.4,521841.0661159206,525471.7463840793,1815.3401340793903,0.11236731635844974
827,828,207616.78,207003.64587072423,208229.91662927577,613.1353792757607,0.1489701047458295
828,829,207382.58,206868.0266443201,207897.1296056799,514.551480679899,0.0948657493205107
829,830,231792.48,231293.08483556798,232291.88391443202,499.39953943200976,0.07875136546591809
830,831,444588.7,443551.36642208614,445626.00857791386,1037.321077913852,0.08898412028612562
831,832,249203.16,248666.77020428632,249739.54229571368,536.3860457136826,0.0838226435421413
832,833,199579.45,199126.801348712,200032.104901288,452.65177628800654,0.08689137377897127
833,834,209797.36,209295.81406381968,210298.90468618032,501.54531118032116,0.08656391612832265
834,835,208058.27,207598.36644188134,208518.16480811866,459.89918311866546,0.08994842760507385
835,836,210040.17,209393.63892261402,210686.70482738598,646.5329523859799,0.11296772061451202
836,837,155702.78,155229.5550834037,156176.0074165963,473.2261665962836,0.11359714911750725
837,838,305319.94,304700.2468855574,305939.6281144426,619.6906144425665,0.07346083657786685
838,839,141745.44,141389.23942277237,142101.63557722763,356.1980772276185,0.10972694641104871
839,840,255092.45,254323.3910472973,255861.5152027027,769.0620777027032,0.15656982109079837
840,841,100839.12,100559.45568847656,101118.77868652344,279.66149902343767,0.1091321891622464
841,842,696979.25,694733.9222972973,699224.5777027027,2245.3277027027057,0.10482198467205237
842,843,319181.88,318062.2634871199,320301.4865128801,1119.6115128800675,0.11269377359140857
843,844,151986.89,151589.85088286528,152383.93036713472,397.0397421347127,0.11163229274485069
844,845,183063.03,182520.06566722973,183605.99683277027,542.9655827702701,0.10587545861039538
845,846,347064.53,346142.82402079814,347986.23847920186,921.7072292018581,0.10291887545404378
846,847,258503.14,257897.53605363175,259108.74519636825,605.6045713682435,0.09698392988505197
847,848,246229.25,245375.57275390625,247082.92724609375,853.6772460937497,0.11799808824100366
848,849,293714.9,293029.6112225507,294400.2012774493,685.2950274493245,0.07911659155473
849,850,235820.77,235038.66680743243,236602.86444256757,782.098817567567,0.13061156183346984
850,851,197260.78,196822.3116422086,197699.2508577914,438.4696077913854,0.08458386091394178
851,852,161366.42,160917.44202649916,161815.40172350084,448.9798485008446,0.1145828951689007
852,853,342285.72,341495.1774308488,343076.2600691512,790.5413191511826,0.0817211408857625
853,854,233129.62,232438.61693676098,233820.63306323902,691.0080632390207,0.12272919713254542
854,855,217125.34,216676.06063925254,217574.62686074746,449.28311074746614,0.07094328684140083
855,856,259107.45,258603.29013144004,259611.61611855996,504.16299355996614,0.06888959902651011
856,857,279130.97,278137.2213761613,280124.7161238387,993.7473738386838,0.1136579497049209
857,858,188338.66,187887.16326409418,188790.14923590582,451.4929859058272,0.0867696635813679
858,859,266980.75,265980.3061787373,267981.1938212627,1000.443821262669,0.12357130295722224
859,860,219698.55,219039.34956978462,220357.74418021538,659.197305215371,0.09414205001620603
860,861,144971.08,144628.26458245356,145313.89166754644,342.813542546452,0.09052617869197017
861,862,306959.34,306327.5104650549,307591.1770349451,631.8332849450999,0.07752149088676243
862,863,322600.47,321933.734465843,323267.203034157,666.7342841569764,0.082487057588454
863,864,159928.47,159578.78315693623,160278.15434306377,349.68559306376756,0.08106849152105089
864,865,278359.12,277487.83434068837,279230.41565931163,871.2906593116562,0.10932323335321699
865,866,273792.22,273136.7092747044,274447.7282252956,655.5094752956087,0.09876342272907354
866,867,190983.19,190580.490106627,191385.884893373,402.6973933730018,0.08556139184252314
867,868,362854.84,362031.53099926095,363678.15650073905,823.3127507390192,0.08483243484165066
868,869,213877.16,213350.8286726668,214403.4838273332,526.3275773331927,0.10136794813578373
869,870,247601.25,247071.96844647382,248130.53155352618,529.2815535261827,0.08031190898481945
870,871,239137.62,238328.42517419765,239946.82482580235,809.199825802365,0.11265401350327876
871,872,283864.9,283249.551916174,284480.260583826,615.3543338260132,0.08625253427138886
872,873,136424.25,136091.70470861485,136756.79529138515,332.5452913851352,0.09217875268535854
873,874,173754.83,173350.22412769214,174159.43212230786,404.60399730785383,0.08309957771615965
874,875,189615.0,189266.51806640625,189963.48193359375,348.4819335937497,0.08074805008849549
875,876,203030.16,199110.95241380774,206949.36008619226,3919.203836192256,0.30509939242235257
876,877,246851.8,246297.69347502055,247405.90027497945,554.1033999794404,0.09838639241138018
877,878,300515.06,299941.08987014357,301089.03512985643,573.9726298564212,0.0667855184844521
878,879,153382.4,153035.3860325169,153729.4264674831,347.0202174831085,0.0884572008220641
879,880,280857.3,280057.96531883447,281656.65968116553,799.3471811655389,0.09238547166064365
880,881,159887.8,159398.0004288957,160377.5933211043,489.79644610430773,0.1405481018320006
881,882,225460.84,224994.6936365076,225926.9938634924,466.15011349239893,0.07706607652011957
882,883,176998.4,176540.53784839527,177456.27465160473,457.8684016047295,0.10883839237502894
883,884,216887.03,216332.39669552364,217441.66580447636,554.6345544763514,0.08349426464035271
884,885,221559.02,220938.31061285894,222179.72063714106,620.7050121410475,0.10669524379674375
885,886,248814.72,248221.86095861485,249407.57654138515,592.8577913851353,0.09240707866994105
886,887,261520.78,260955.93395006334,262085.62854993666,564.8472999366546,0.08263728881727186
887,888,311947.16,311198.429621516,312695.882878484,748.7266284839538,0.08426254272000212
888,889,155930.53,155644.25044209248,156216.81205790752,286.2808079075168,0.07361530337073346
889,890,222253.12,221604.99419341216,222901.25580658784,648.1308065878379,0.100794012626905
890,891,281274.62,280473.135399071,282076.114600929,801.4896009290529,0.1155375494383058
891,892,276980.12,276424.41040698905,277535.83959301095,555.7145930109791,0.07816253454000906
892,893,240339.47,239947.06314664273,240731.87435335727,392.4056033572635,0.06561809200370176
893,894,302332.3,301734.5374524916,302930.0875475084,597.7750475084458,0.07568477431559618
894,895,347664.4,346565.0353278083,348763.7771721917,1099.3709221917218,0.10735760787842288
895,896,249021.0,248416.7777792441,249625.2222207559,604.2222207559117,0.08312209675576837
896,897,126569.984,126282.91973052153,126857.04901947847,287.0646444784629,0.08962136647234188
897,898,239754.9,239087.78873917862,240422.02376082138,667.1175108213681,0.11768738297273189
898,899,186032.94,185452.91037399703,186612.96462600297,580.0271260029567,0.1385100921375771
899,900,229775.25,229053.56670977618,230496.93329022382,721.6832902238177,0.10880083963174152
900,901,247729.67,247048.37336359796,248410.97038640204,681.2985114020275,0.08886267744748992
901,902,153151.78,152837.6574904983,153465.9050095017,314.12375950168905,0.07817499561259114
902,903,394173.94,392614.0027449324,395733.8722550676,1559.9347550675689,0.1261748488478221
903,904,213975.9,213458.80796030405,214493.00453969595,517.0982896959451,0.09239415139473423
904,905,238657.16,238010.691973712,239303.620526288,646.4642762880057,0.10309506596639326
905,906,375544.53,374638.5448163007,376450.5176836993,905.9864336993228,0.08748064066223307
906,907,235318.36,234612.9227195946,236023.7960304054,705.4366554054059,0.10368435609071394
907,908,150871.58,150448.56941511825,151294.58683488175,423.00870988175706,0.10719393251444241
908,909,238233.88,230573.33725373642,245894.41274626358,7660.537746263587,0.5204333589139517
909,910,232101.72,231517.01092694257,232686.42657305743,584.7078230574324,0.10826395621933127
910,911,359663.06,359023.0646906672,360303.0603093328,639.9978093327707,0.06548961311670527
911,912,207864.94,207356.79469752955,208373.08030247045,508.1428024704387,0.08441920007228769
912,913,308483.03,307575.13462046033,309390.92787953967,907.8966295396967,0.10369656527503976
913,914,347090.0,346233.27293602197,347946.72706397803,856.727063978041,0.10084839603672022
914,915,234905.62,234024.09642894848,235787.15357105152,881.5285710515218,0.13034308687988905
915,916,200055.55,199409.48819547085,200701.60555452915,646.0586795291387,0.1108416216349827
916,917,241942.95,241409.06900601773,242476.83724398227,533.8841189822633,0.08427898473245557
917,918,185378.27,184946.07569019214,185810.45555980786,432.18993480785446,0.08891924886391689
918,919,196711.3,196169.5749115815,197253.0188384185,541.7219634184963,0.09597677618177615
919,920,226177.6,225693.6944811022,226661.4930188978,483.89926889780423,0.07425555439163438
920,921,327512.28,326612.3895956503,328412.1729043497,899.891654349663,0.1214350099591524
921,922,268186.3,267513.43713048985,268859.18786951015,672.8753695101343,0.08968671432974307
922,923,192085.1,191665.5912426098,192504.5962573902,419.5025073902028,0.07940514152514187
923,924,174403.33,173888.4387536951,174918.2174963049,514.8893713048984,0.12213419519326929
924,925,255573.64,254878.43546769425,256268.84578230575,695.2051573057432,0.09446348790744459
925,926,270381.7,269577.39594330656,271185.97905669344,804.2915566934121,0.11314042433527731
926,927,231213.33,230606.71159733954,231819.94465266046,606.6165276604728,0.10093306634194019
927,928,306325.62,305514.52318676095,307136.72681323905,811.1018132390196,0.11265233694848328
928,929,221820.61,221472.39554740288,222168.82320259712,348.2138275971289,0.06159992080682606
929,930,257696.02,256928.25777290962,258463.77347709038,767.7578520903717,0.10883361609439841
930,931,170548.38,169819.22787404616,171277.52212595384,729.1471259538511,0.15495909608804642
931,932,282757.3,282148.06327861064,283366.56172138936,609.2492213893574,0.07834311528075555
932,933,268453.22,267857.3963788007,269049.0411211993,595.8223711993245,0.0941367883334863
933,934,246149.0,245640.19667176943,246657.80332823057,508.8033282305747,0.07128268148650728
934,935,211809.62,211419.91821289062,212199.33178710938,389.70678710937443,0.06412545478414111
935,936,245770.25,245286.4903795397,246254.0096204603,483.75962046030384,0.07326905653159711
936,937,276217.6,275649.50538429053,276785.68211570947,568.088365709459,0.072981630366418
937,938,333987.03,333289.9240128801,334684.1384871199,697.1072371199305,0.0715494612776278
938,939,225209.83,224735.78578969595,225683.87046030405,474.0423353040534,0.08365847259660396
939,940,267424.1,266766.15523384715,268082.03226615285,657.9385161528709,0.08719167363757375
940,941,196701.02,196106.6281936233,197295.4030563767,594.3874313766887,0.11255582559118617
941,942,222181.14,221445.90809755068,222916.37315244932,735.2325274493247,0.10585912383155
942,943,263866.3,263313.9165302998,264418.7084697002,552.3959697001687,0.08010675807452741
943,944,235169.45,234034.03296558277,236304.87328441723,1135.4201594172298,0.15477858531804722
944,945,161089.9,160778.25774651606,161401.55475348394,311.64850348395237,0.07530248172760799
945,946,159385.73,159103.65740471918,159667.81134528082,282.07697028082777,0.06727642171030339
946,947,284513.78,283650.63696948905,285376.92553051095,863.1442805109808,0.12922794216491224
947,948,326162.56,325266.7818064135,327058.3431935865,895.780693586484,0.10359873504790569
948,949,185911.02,185463.34423168286,186358.68701831714,447.67139331714566,0.0772733479348503
949,950,209833.64,209374.84816432642,210292.43308567358,458.7924606735638,0.0724357014141146
950,951,300555.44,299751.6139146959,301359.2610853041,803.8235853040536,0.10277674821886482
951,952,241021.88,240280.40978673985,241763.34021326015,741.4652132601343,0.12087490957549911
952,953,201183.67,200812.5286106419,201554.8151393581,371.14326435810835,0.0821700035602427
953,954,248467.06,247689.93441195102,249244.19058804898,777.1280880489883,0.1206601684343426
954,955,189530.38,189106.0295740076,189954.7204259924,424.3454259923993,0.08654953286031929
955,956,126663.96,126184.54194929793,127143.37992570207,479.41898820206933,0.18698325624701095
956,957,289008.56,288400.19184174406,289616.93315825594,608.3706582559133,0.08660049513626102
957,958,144847.72,144530.56803605362,145164.86946394638,317.1507139463682,0.08004031122468158
958,959,259278.31,258885.5540012669,259671.0709987331,392.75849873310705,0.056464948399241155
959,960,256732.23,256107.29273120777,257357.17601879223,624.9416437922304,0.08669022421238433
960,961,242555.0,242083.23438819678,243026.76561180322,471.76561180320846,0.07845310433344639
961,962,238691.3,238214.67838101773,239167.91536898227,476.6184939822629,0.07792693253466525
962,963,387855.0,386995.974675359,388714.025324641,859.0253246410473,0.08043561872973691
963,964,344818.75,343953.8410050676,345683.6589949324,864.9089949324326,0.0993843463748782
964,965,294773.2,294029.06586518156,295517.30913481844,744.1216348184114,0.10540470314652094
965,966,171290.2,170929.75483002534,171650.65141997466,360.448294974662,0.08009409225525174
966,967,308380.75,307360.4251082137,309401.0748917863,1020.3248917863187,0.1317288066451687
967,968,260660.7,260059.9732369088,261261.4330130912,600.7298880912173,0.08213480568842638
968,969,145083.1,144766.5087824641,145399.6787175359,316.58496753589526,0.0799782134600541
969,970,113298.875,112900.22077900654,113697.52922099346,398.65422099345466,0.15459632340728421
970,971,324319.6,323482.56228885136,325156.62521114864,837.0314611486484,0.09697575659824927
971,972,127721.2,127406.63746766787,128035.76878233213,314.5656573321372,0.10023728345120773
972,973,259970.23,259165.03815192144,260775.43059807856,805.196223078546,0.11538645149420376
973,974,437306.34,436420.35544235643,438192.33205764357,885.9883076435807,0.07296576975092095
974,975,282483.6,281792.6186919341,283174.5688080659,690.9750580658762,0.10114400810278672
975,976,260916.17,260434.35442620356,261397.98932379644,481.8174487964531,0.07359106340255331
976,977,166478.33,165921.53161951015,167035.12463048985,556.7965054898643,0.12246323370734283
977,978,266218.6,265612.4139305321,266824.7735694679,606.1798194679056,0.08949380393467146
978,979,237510.52,236908.49984163852,238112.53140836148,602.0157833614878,0.09166558079343955
979,980,253582.17,252742.75749577704,254421.58625422296,839.4143792229729,0.1420624682800353
980,981,270825.28,270327.875818201,271322.686681799,497.40543179898805,0.07374172437911201
981,982,299184.78,298429.58767947636,299939.97482052364,755.193570523649,0.09454833261619022
982,983,324536.34,323646.8095835093,325425.8779164907,889.5341664907097,0.11907127797878178
983,984,243655.2,242820.74435177364,244489.66189822636,834.4587732263519,0.14563908392718483
984,985,292638.44,291579.40799197636,293697.46700802364,1059.029508023648,0.11837245222195765
985,986,183921.34,183412.33879460514,184430.34870539486,509.00495539484854,0.10377399833980462
986,987,239454.25,238691.6884765625,240216.8115234375,762.561523437501,0.12839217255026225
987,988,176476.9,175786.76777607686,177167.04472392314,690.1384739231416,0.13703342229260868
988,989,191268.03,190865.90112304688,191670.16137695312,402.1301269531254,0.07012120359007623
989,990,236286.75,235993.00855152027,236580.49144847973,293.74144847973014,0.0470644355905153
990,991,208719.17,208200.75451330235,209237.58923669765,518.4173616976346,0.08773239160112031
991,992,203577.83,203001.88894240922,204153.76730759078,575.9391825907942,0.12465632183861894
992,993,281028.4,280182.4227327914,281874.3897672086,845.9835172086142,0.11550431004775263
993,994,176237.9,175612.1234757707,176863.6890242293,625.7827742293078,0.126303293305416
994,995,341886.44,341285.3047402872,342487.5702597128,601.1327597128367,0.06412085747118963
995,996,240446.88,239588.6049144848,241305.1450855152,858.2700855152035,0.11895446245440867
996,997,179081.19,178569.66761903506,179592.70738096494,511.5198809649489,0.10218290739992415
997,998,157647.62,157179.0609691723,158116.1890308277,468.5640308277022,0.1029002587280629
998,999,335586.6,334761.1067224451,336412.0807775549,825.4870275548984,0.08993190106318066
